id,focus,signal,slack,drag,confidence,score,lane
l001,atlas pressure,35,33,6,25,151,watch
l002,shader drift,35,34,6,55,182,watch
l003,render budget,35,35,6,85,213,ship
l004,geometry span,35,36,18,25,130,watch
l005,atlas pressure,35,37,18,55,161,watch
l006,shader drift,35,38,18,85,192,watch
l007,render budget,35,39,34,25,101,hold
l008,geometry span,35,40,34,55,132,watch
l009,atlas pressure,35,41,34,85,163,watch
l010,shader drift,60,42,6,25,235,ship
l011,render budget,60,43,6,55,266,ship
l012,geometry span,60,44,6,85,297,ship
l013,atlas pressure,60,45,18,25,214,ship
l014,shader drift,60,46,18,55,245,ship
l015,render budget,60,47,18,85,276,ship
l016,geometry span,60,48,34,25,185,watch
l017,atlas pressure,60,32,34,55,199,ship
l018,shader drift,60,33,34,85,230,ship
l019,render budget,85,34,6,25,302,ship
l020,geometry span,85,35,6,55,333,ship
l021,atlas pressure,85,36,6,85,364,ship
l022,shader drift,85,37,18,25,281,ship
l023,render budget,85,38,18,55,312,ship
l024,geometry span,85,39,18,85,343,ship
l025,atlas pressure,85,40,34,25,252,ship
l026,shader drift,85,41,34,55,283,ship
l027,render budget,85,42,34,85,314,ship
